id,Дата,"Пробег, км",Время движения час:мин:сек,"Время работы двигателя, час:мин:сек","Время работы двигателя в движении, час:мин:сек","Время работы двигателя без движения, час:мин:сек","Время работы двигателя на холостом ходу, час:мин:сек","Время работы двигателя на нормальных оборотах, час:мин:сек","Время работы двигателя на предельных оборотах, час:мин:сек","Время с выключенным двигателем, час:мин:сек","Время работы двигателя под нагрузкой, час:мин:сек","Начальный объём, л.1","Конечный объём, л.1"
123,11.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,12.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,13.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,26.12.2021,0.14,00:02:18,00:04:00,00:00:00,00:04:00,00:04:00,00:00:00,00:00:00,23:56:00,00:00:00,0.0,0.0
123,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
123,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00,0.0,0.0
930,01.12.2021,233.11,07:40:27,21:51:01,07:40:27,14:10:34,13:24:45,08:26:16,00:00:00,02:08:59,08:26:16,0.0,0.0
930,02.12.2021,234.08,07:34:29,22:05:03,07:34:29,14:30:34,13:44:29,08:20:34,00:00:00,01:54:57,08:20:34,0.0,0.0
930,03.12.2021,233.34,07:31:17,22:07:03,07:31:17,14:35:46,14:03:09,08:03:54,00:00:00,01:52:57,08:03:54,0.0,0.0
930,04.12.2021,233.8,08:12:20,17:34:20,08:12:20,09:22:00,02:32:02,15:02:18,00:00:00,06:25:40,15:02:18,0.0,0.0
930,05.12.2021,233.1,07:50:59,11:51:30,07:50:59,04:00:31,02:11:58,09:39:32,00:00:00,12:08:30,09:39:32,0.0,0.0
930,06.12.2021,234.62,07:36:40,12:05:01,07:36:40,04:28:21,03:47:49,08:17:12,00:00:00,11:54:59,08:17:12,0.0,0.0
930,07.12.2021,233.85,07:32:08,12:26:13,07:32:08,04:54:05,04:09:18,08:16:55,00:00:00,11:33:47,08:16:55,0.0,0.0
930,08.12.2021,233.79,07:31:04,12:35:55,07:31:04,05:04:51,04:19:05,08:16:50,00:00:00,11:24:05,08:16:50,0.0,0.0
930,09.12.2021,233.77,07:39:49,12:37:36,07:39:49,04:57:47,03:58:11,08:39:25,00:00:00,11:22:24,08:39:25,0.0,0.0
930,10.12.2021,233.71,07:35:24,11:25:33,07:35:24,03:50:09,03:13:02,08:12:31,00:00:00,12:34:27,08:12:31,0.0,0.0
930,11.12.2021,0.41,00:09:02,15:46:25,00:09:02,15:37:23,14:28:39,01:17:46,00:00:00,08:13:35,01:17:46,0.0,0.0
930,12.12.2021,233.84,07:23:00,23:40:27,07:23:00,16:17:27,15:20:14,08:20:13,00:00:00,00:19:33,08:20:13,0.0,0.0
930,13.12.2021,1.5,00:12:39,23:58:09,00:12:39,23:45:30,22:23:40,01:34:29,00:00:00,00:01:51,01:34:29,0.0,0.0
930,14.12.2021,1.23,00:09:48,09:17:31,00:09:48,09:07:43,08:29:49,00:47:42,00:00:00,14:42:29,00:47:42,0.0,0.0
930,15.12.2021,0.07,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,16.12.2021,0.13,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,17.12.2021,102.6,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,18.12.2021,100.4,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,21.12.2021,3.96,00:02:00,03:09:36,00:02:00,03:07:36,03:09:36,00:00:00,00:00:00,20:50:24,00:00:00,0.0,0.0
930,22.12.2021,0.49,00:00:00,00:03:07,00:00:00,00:03:07,00:03:07,00:00:00,00:00:00,23:56:53,00:00:00,0.0,0.0
930,23.12.2021,1.15,00:01:10,00:24:52,00:01:10,00:23:42,00:24:52,00:00:00,00:00:00,23:35:08,00:00:00,0.0,0.0
930,24.12.2021,2.39,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,25.12.2021,4.9,00:00:00,00:06:27,00:00:00,00:06:27,00:06:27,00:00:00,00:00:00,23:53:33,00:00:00,0.0,0.0
930,26.12.2021,2.98,00:00:00,00:04:30,00:00:00,00:04:30,00:03:30,00:01:00,00:00:00,23:55:30,00:01:00,0.0,0.0
930,27.12.2021,1.18,00:02:00,01:09:12,00:02:00,01:07:12,01:06:42,00:02:30,00:00:00,22:50:48,00:02:30,0.0,0.0
930,28.12.2021,0.38,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,29.12.2021,1.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
930,30.12.2021,0.66,00:00:00,00:14:05,00:00:00,00:14:05,00:14:05,00:00:00,00:00:00,23:45:55,00:00:00,0.0,0.0
930,31.12.2021,1.53,00:11:06,01:33:34,00:11:06,01:22:28,01:15:36,00:17:58,00:00:00,22:25:26,00:17:58,0.0,0.0
916,01.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,02.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,03.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,04.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,05.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,07.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,08.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,09.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,10.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,11.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,12.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,13.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
916,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,01.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,02.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,03.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,04.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,05.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,07.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,08.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,09.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,10.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,11.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,12.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,13.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,14.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,15.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
982,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,01.12.2021,96.17,07:12:37,21:32:56,07:12:37,14:20:19,04:27:57,17:04:59,00:00:00,02:27:04,17:04:59,0.0,0.0
939,02.12.2021,157.49,10:45:09,23:27:24,10:45:09,12:42:15,04:25:50,19:01:34,00:00:00,00:32:36,19:01:34,0.0,0.0
939,03.12.2021,83.23,07:51:25,23:57:54,07:51:25,16:06:29,05:53:09,18:04:45,00:00:00,00:02:06,18:04:45,0.0,0.0
939,04.12.2021,68.44,05:31:37,19:45:23,05:31:37,14:13:46,07:11:48,12:33:35,00:00:00,04:14:37,12:33:35,0.0,0.0
939,05.12.2021,69.12,05:20:09,15:14:45,05:20:09,09:54:36,02:15:02,12:59:43,00:00:00,08:45:15,12:59:43,0.0,0.0
939,06.12.2021,149.95,10:21:50,23:21:41,10:21:50,12:59:51,04:24:30,18:57:11,00:00:00,00:38:19,18:57:11,0.0,0.0
939,07.12.2021,207.82,11:38:45,23:28:25,11:38:45,11:49:40,03:03:10,20:25:15,00:00:00,00:31:35,20:25:15,0.0,0.0
939,08.12.2021,186.6,11:32:08,23:27:06,11:32:08,11:54:58,04:09:46,19:17:20,00:00:00,00:32:54,19:17:20,0.0,0.0
939,09.12.2021,157.56,10:17:01,23:31:45,10:17:01,13:14:44,04:25:28,19:06:17,00:00:00,00:28:15,19:06:17,0.0,0.0
939,10.12.2021,188.9,11:50:53,23:22:01,11:50:53,11:31:08,02:27:03,20:54:58,00:00:00,00:37:59,20:54:58,0.0,0.0
939,11.12.2021,173.54,11:24:13,23:48:43,11:24:13,12:24:30,02:23:38,21:25:05,00:00:00,00:11:17,21:25:05,0.0,0.0
939,12.12.2021,170.61,11:14:31,23:53:48,11:14:31,12:39:17,02:04:32,21:49:16,00:00:00,00:06:12,21:49:16,0.0,0.0
939,13.12.2021,189.62,11:13:38,23:53:28,11:13:38,12:39:50,03:32:54,20:20:34,00:00:00,00:06:32,20:20:34,0.0,0.0
939,14.12.2021,153.73,08:30:41,23:40:40,08:30:41,15:09:59,04:09:38,19:31:02,00:00:00,00:19:20,19:31:02,0.0,0.0
939,15.12.2021,0.0,00:00:00,03:11:24,00:00:00,03:11:24,01:20:30,01:50:54,00:00:00,20:48:36,01:50:54,0.0,0.0
939,16.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,17.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,18.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,19.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,20.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,21.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,22.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,23.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,24.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,25.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,26.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,27.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,28.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,29.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,30.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
939,31.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00,0.0,0.0
671,01.12.2021,130.39,07:23:38,23:55:31,07:23:38,16:31:53,00:00:00,23:55:31,00:00:00,00:04:29,23:55:31,0.0,0.0
671,02.12.2021,174.97,10:10:15,23:59:11,10:10:15,13:48:56,00:00:00,23:59:11,00:00:00,00:00:49,23:59:11,0.0,0.0
671,03.12.2021,123.03,07:29:22,23:58:41,07:29:09,16:29:32,00:00:00,23:58:41,00:00:00,00:01:19,23:58:41,0.0,0.0
671,04.12.2021,161.3,09:20:14,23:59:13,09:20:14,14:38:59,00:00:00,23:59:13,00:00:00,00:00:47,23:59:13,0.0,0.0
671,05.12.2021,0.2,00:03:33,03:16:24,00:03:33,03:12:51,00:00:00,03:16:24,00:00:00,20:43:36,03:16:24,0.0,0.0
671,06.12.2021,0.0,00:01:00,03:21:58,00:01:00,03:20:58,00:00:00,03:21:58,00:00:00,20:38:02,03:21:58,0.0,0.0
671,07.12.2021,0.0,00:00:00,03:09:00,00:00:00,03:09:00,00:00:00,03:09:00,00:00:00,20:51:00,03:09:00,0.0,0.0
671,08.12.2021,0.01,00:01:00,02:39:00,00:01:00,02:38:00,00:00:00,02:39:00,00:00:00,21:21:00,02:39:00,0.0,0.0
671,09.12.2021,0.66,00:00:48,00:41:30,00:00:48,00:40:42,00:00:00,00:41:30,00:00:00,23:18:30,00:41:30,0.0,0.0
671,10.12.2021,0.69,00:00:00,00:19:00,00:00:00,00:19:00,00:00:00,00:19:00,00:00:00,23:41:00,00:19:00,0.0,0.0
671,11.12.2021,185.59,10:49:32,23:11:31,10:49:32,12:21:59,00:00:00,23:11:31,00:00:00,00:48:29,23:11:31,0.0,0.0
671,12.12.2021,144.24,08:46:44,23:59:05,08:46:44,15:12:21,00:00:00,23:59:05,00:00:00,00:00:55,23:59:05,0.0,0.0
671,13.12.2021,144.65,09:33:00,23:52:32,09:33:00,14:19:32,00:00:00,23:52:32,00:00:00,00:07:28,23:52:32,0.0,0.0
671,14.12.2021,140.24,09:59:02,23:56:54,09:59:02,13:57:52,00:00:00,23:56:54,00:00:00,00:03:06,23:56:54,0.0,0.0
671,15.12.2021,107.67,07:28:03,23:58:53,07:28:03,16:30:50,00:00:00,23:58:53,00:00:00,00:01:07,23:58:53,0.0,0.0
671,16.12.2021,169.9,10:19:15,00:00:00,10:19:15,13:40:45,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
671,17.12.2021,100.78,06:01:23,23:31:49,06:01:13,17:30:36,00:00:00,23:31:49,00:00:00,00:28:11,23:31:49,0.0,0.0
671,18.12.2021,94.67,04:40:51,23:59:39,04:40:39,19:19:00,00:00:00,23:59:39,00:00:00,00:00:21,23:59:39,0.0,0.0
671,19.12.2021,0.32,00:06:00,00:00:00,00:06:00,23:54:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
671,20.12.2021,0.0,00:00:00,22:57:20,00:00:00,22:57:20,00:00:00,22:57:20,00:00:00,01:02:40,22:57:20,0.0,0.0
671,21.12.2021,0.0,00:00:00,23:06:13,00:00:00,23:06:13,00:00:00,23:06:13,00:00:00,00:53:47,23:06:13,0.0,0.0
671,22.12.2021,0.52,00:14:24,23:58:30,00:14:24,23:44:06,00:00:00,23:58:30,00:00:00,00:01:30,23:58:30,0.0,0.0
671,23.12.2021,0.0,00:00:00,23:51:14,00:00:00,23:51:14,00:00:00,23:51:14,00:00:00,00:08:46,23:51:14,0.0,0.0
671,24.12.2021,0.02,00:01:52,23:17:13,00:01:52,23:15:21,00:00:00,23:17:13,00:00:00,00:42:47,23:17:13,0.0,0.0
671,25.12.2021,0.44,00:10:14,20:12:57,00:10:14,20:02:43,00:00:00,20:12:57,00:00:00,03:47:03,20:12:57,0.0,0.0
671,26.12.2021,0.0,00:01:26,08:10:14,00:01:26,08:08:48,00:00:00,08:10:14,00:00:00,15:49:46,08:10:14,0.0,0.0
671,27.12.2021,0.0,00:00:00,21:32:25,00:00:00,21:32:25,00:00:00,21:32:25,00:00:00,02:27:35,21:32:25,0.0,0.0
671,28.12.2021,0.0,00:00:00,22:35:04,00:00:00,22:35:04,00:00:00,22:35:04,00:00:00,01:24:56,22:35:04,0.0,0.0
671,29.12.2021,69.31,04:00:48,23:45:37,04:00:48,19:44:49,00:00:00,23:45:37,00:00:00,00:14:23,23:45:37,0.0,0.0
671,30.12.2021,101.32,04:53:02,23:58:54,04:53:02,19:05:52,00:00:00,23:58:54,00:00:00,00:01:06,23:58:54,0.0,0.0
671,31.12.2021,52.16,02:47:20,23:57:29,02:47:20,21:10:09,00:00:00,23:57:29,00:00:00,00:01:31,23:57:29,0.0,0.0
786,01.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,02.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,03.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,04.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,05.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,06.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
786,07.12.2021,0.0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0.0,0.0
